code,date,open,close,diff,rate
DJI@DJI,20141128,17830.55,17828.24,0.49,0.0
DJI@DJI,20141126,17812.25,17827.75,12.81,0.07
DJI@DJI,20141125,17819.05,17814.94,-2.96,-0.02
DJI@DJI,20141124,17812.63,17817.9,7.84,0.04
DJI@DJI,20141121,17721.02,17810.06,91.06,0.51
DJI@DJI,20141120,17677.32,17719.0,33.27,0.19
DJI@DJI,20141119,17685.51,17685.73,-2.09,-0.01
DJI@DJI,20141118,17643.09,17687.82,40.07,0.23
DJI@DJI,20141117,17631.85,17647.75,13.01,0.07
DJI@DJI,20141114,17653.11,17634.74,-18.05,-0.1
DJI@DJI,20141113,17618.69,17652.79,40.59,0.23
DJI@DJI,20141112,17604.75,17612.2,-2.7,-0.02
DJI@DJI,20141111,17615.64,17614.9,1.16,0.01
DJI@DJI,20141110,17568.98,17613.74,39.81,0.23
DJI@DJI,20141107,17558.58,17573.93,19.46,0.11
DJI@DJI,20141106,17491.66,17554.47,69.94,0.4
DJI@DJI,20141105,17385.76,17484.53,100.69,0.58
DJI@DJI,20141104,17368.81,17383.84,17.6,0.1
DJI@DJI,20141103,17390.9,17366.24,-24.28,-0.14
DJI@DJI,20141031,17208.78,17390.52,195.1,1.13
DJI@DJI,20141030,16968.14,17195.42,221.11,1.3
DJI@DJI,20141029,17005.07,16974.31,-31.44,-0.18
DJI@DJI,20141028,16825.19,17005.75,187.81,1.12
DJI@DJI,20141027,16796.1,16817.94,12.53,0.07
DJI@DJI,20141024,16677.04,16805.41,127.51,0.76
DJI@DJI,20141023,16468.07,16677.9,216.58,1.32
DJI@DJI,20141022,16615.26,16461.32,-153.49,-0.92
DJI@DJI,20141021,16406.03,16614.81,215.14,1.31
DJI@DJI,20141020,16373.15,16399.67,19.26,0.12
DJI@DJI,20141017,16118.39,16380.41,263.17,1.63
DJI@DJI,20141016,16137.14,16117.24,-24.5,-0.15
DJI@DJI,20141015,16313.3,16141.74,-173.45,-1.06
DJI@DJI,20141014,16321.9,16315.19,-5.88,-0.04
DJI@DJI,20141013,16535.43,16321.07,-223.03,-1.35
DJI@DJI,20141010,16654.88,16544.1,-115.15,-0.69
DJI@DJI,20141009,16989.37,16659.25,-334.97,-1.97
DJI@DJI,20141008,16718.65,16994.22,274.83,1.64
DJI@DJI,20141007,16988.25,16719.39,-272.52,-1.6
DJI@DJI,20141006,17010.34,16991.91,-17.78,-0.1
DJI@DJI,20141003,16802.2,17009.69,208.64,1.24
DJI@DJI,20141002,16808.27,16801.05,-3.66,-0.02
DJI@DJI,20141001,17040.46,16804.71,-238.19,-1.4
DJI@DJI,20140930,17070.45,17042.9,-28.32,-0.17
DJI@DJI,20140929,17107.69,17071.22,-41.93,-0.25
DJI@DJI,20140926,16948.62,17113.15,167.35,0.99
DJI@DJI,20140925,17204.86,16945.8,-264.26,-1.54
DJI@DJI,20140924,17056.64,17210.06,154.19,0.9
DJI@DJI,20140923,17165.91,17055.87,-116.81,-0.68
DJI@DJI,20140922,17271.71,17172.68,-107.06,-0.62
DJI@DJI,20140919,17267.21,17279.74,13.75,0.08
DJI@DJI,20140918,17163.73,17265.99,109.14,0.64
DJI@DJI,20140917,17131.01,17156.85,24.88,0.15
DJI@DJI,20140916,17027.16,17131.97,100.83,0.59
DJI@DJI,20140915,16988.76,17031.14,43.63,0.26
DJI@DJI,20140912,17044.05,16987.51,-61.49,-0.36
DJI@DJI,20140911,17057.41,17049.0,-19.71,-0.12
DJI@DJI,20140910,17016.05,17068.71,54.84,0.32
DJI@DJI,20140909,17110.39,17013.87,-97.55,-0.57
DJI@DJI,20140908,17131.71,17111.42,-25.94,-0.15
DJI@DJI,20140905,17065.89,17137.36,67.78,0.4
DJI@DJI,20140904,17083.61,17069.58,-8.7,-0.05
DJI@DJI,20140903,17067.24,17078.28,10.72,0.06
DJI@DJI,20140902,17097.42,17067.56,-30.89,-0.18
DJI@DJI,20140829,17083.42,17098.45,18.88,0.11
DJI@DJI,20140828,17119.06,17079.57,-42.44,-0.25
DJI@DJI,20140827,17111.03,17122.01,15.31,0.09
DJI@DJI,20140826,17079.57,17106.7,29.83,0.17
DJI@DJI,20140825,17011.81,17076.87,75.65,0.44
DJI@DJI,20140822,17038.27,17001.22,-38.27,-0.22
DJI@DJI,20140821,16983.88,17039.49,60.36,0.36
DJI@DJI,20140820,16910.03,16979.13,59.54,0.35
DJI@DJI,20140819,16839.06,16919.59,80.85,0.48
DJI@DJI,20140818,16664.45,16838.74,175.83,1.06
DJI@DJI,20140815,16717.01,16662.91,-50.67,-0.3
DJI@DJI,20140814,16657.32,16713.58,61.78,0.37
DJI@DJI,20140813,16567.54,16651.8,91.26,0.55
DJI@DJI,20140812,16565.55,16560.54,-9.44,-0.06
DJI@DJI,20140811,16557.27,16569.98,16.05,0.1
DJI@DJI,20140808,16369.68,16553.93,185.66,1.13
DJI@DJI,20140807,16448.29,16368.27,-75.07,-0.46
DJI@DJI,20140806,16425.1,16443.34,13.87,0.08
DJI@DJI,20140805,16559.97,16429.47,-139.81,-0.84
DJI@DJI,20140804,16493.72,16569.28,75.91,0.46
DJI@DJI,20140801,16561.7,16493.37,-69.93,-0.42
DJI@DJI,20140731,16869.63,16563.3,-317.06,-1.88
DJI@DJI,20140730,16920.11,16880.36,-31.75,-0.19
DJI@DJI,20140729,16984.33,16912.11,-70.48,-0.42
DJI@DJI,20140728,16956.91,16982.59,22.02,0.13
DJI@DJI,20140725,17079.5,16960.57,-123.23,-0.72
DJI@DJI,20140724,17092.02,17083.8,-2.83,-0.02
DJI@DJI,20140723,17117.01,17086.63,-26.91,-0.16
DJI@DJI,20140722,17054.97,17113.54,61.81,0.36
DJI@DJI,20140721,17095.11,17051.73,-48.45,-0.28
DJI@DJI,20140718,16978.16,17100.18,123.37,0.73
DJI@DJI,20140717,17133.45,16976.81,-161.39,-0.94
DJI@DJI,20140716,17061.91,17138.2,77.52,0.45
DJI@DJI,20140715,17055.03,17060.68,5.26,0.03
DJI@DJI,20140714,16950.93,17055.42,111.61,0.66
DJI@DJI,20140711,16918.31,16943.81,28.74,0.17
DJI@DJI,20140710,16980.35,16915.07,-70.54,-0.42
DJI@DJI,20140709,16916.83,16985.61,78.99,0.47
DJI@DJI,20140708,17022.09,16906.62,-117.59,-0.69
DJI@DJI,20140707,17063.83,17024.21,-44.05,-0.26
DJI@DJI,20140703,16979.0,17068.26,92.02,0.54
DJI@DJI,20140702,16949.71,16976.24,20.17,0.12
DJI@DJI,20140701,16828.53,16956.07,129.47,0.77
DJI@DJI,20140630,16852.49,16826.6,-25.24,-0.15
DJI@DJI,20140627,16846.9,16851.84,5.71,0.03
DJI@DJI,20140626,16866.81,16846.13,-21.38,-0.13
DJI@DJI,20140625,16817.68,16867.51,49.38,0.29
DJI@DJI,20140624,16934.62,16818.13,-119.13,-0.7
DJI@DJI,20140623,16946.5,16937.26,-9.82,-0.06
DJI@DJI,20140620,16920.62,16947.08,25.62,0.15
DJI@DJI,20140619,16909.9,16921.46,14.84,0.09
DJI@DJI,20140618,16806.12,16906.62,98.13,0.58
DJI@DJI,20140617,16779.21,16808.49,27.48,0.16
DJI@DJI,20140616,16765.56,16781.01,5.27,0.03
