code,date,open,close,diff,rate
SPI@SPX,20190207,2717.53,2706.05,-25.56,-0.94
SPI@SPX,20190205,2728.34,2737.7,12.83,0.47
SPI@SPX,20190204,2706.49,2724.87,18.34,0.68
SPI@SPX,20190201,2702.32,2706.53,2.43,0.09
SPI@SPX,20190131,2685.49,2704.1,23.05,0.86
SPI@SPX,20190130,2653.62,2681.05,41.05,1.55
SPI@SPX,20190129,2644.89,2640.0,-3.85,-0.15
SPI@SPX,20190128,2644.97,2643.85,-20.91,-0.78
SPI@SPX,20190125,2657.44,2664.76,22.43,0.85
SPI@SPX,20190124,2638.84,2642.33,3.63,0.14
SPI@SPX,20190122,2657.88,2632.9,-37.81,-1.42
SPI@SPX,20190118,2651.27,2670.71,34.75,1.32
SPI@SPX,20190117,2609.28,2635.96,19.86,0.76
SPI@SPX,20190116,2614.75,2616.1,5.8,0.22
SPI@SPX,20190115,2585.1,2610.3,27.69,1.07
SPI@SPX,20190114,2580.31,2582.61,-13.65,-0.53
SPI@SPX,20190111,2588.11,2596.26,-0.38,-0.01
SPI@SPX,20190110,2573.51,2596.64,11.68,0.45
SPI@SPX,20190109,2580.0,2584.96,10.55,0.41
SPI@SPX,20190107,2535.61,2549.69,17.75,0.7
SPI@SPX,20190104,2474.33,2531.94,84.05,3.43
SPI@SPX,20190103,2491.92,2447.89,-62.14,-2.48
SPI@SPX,20190102,2476.96,2510.03,3.18,0.13
SPI@SPX,20181231,2498.94,2506.85,21.11,0.85
SPI@SPX,20181228,2498.77,2485.74,-3.09,-0.12
SPI@SPX,20181227,2442.5,2488.83,21.13,0.86
SPI@SPX,20181226,2363.12,2467.7,116.6,4.96
SPI@SPX,20181224,2400.56,2351.1,-65.52,-2.71
SPI@SPX,20181220,2496.77,2467.42,-39.54,-1.58
SPI@SPX,20181219,2547.05,2506.96,-39.2,-1.54
SPI@SPX,20181218,2559.9,2546.16,0.22,0.01
SPI@SPX,20181217,2590.75,2545.94,-54.01,-2.08
SPI@SPX,20181214,2629.68,2599.95,-50.59,-1.91
SPI@SPX,20181213,2658.7,2650.54,-0.53,-0.02
SPI@SPX,20181212,2658.23,2651.07,14.29,0.54
SPI@SPX,20181211,2664.44,2636.78,-0.94,-0.04
SPI@SPX,20181210,2630.86,2637.72,4.64,0.18
SPI@SPX,20181206,2663.51,2695.95,-4.11,-0.15
SPI@SPX,20181204,2782.43,2700.06,-90.31,-3.24
SPI@SPX,20181203,2790.5,2790.37,30.2,1.09
SPI@SPX,20181130,2737.76,2760.17,22.41,0.82
SPI@SPX,20181129,2736.97,2737.76,-6.03,-0.22
SPI@SPX,20181128,2691.45,2743.79,61.62,2.3
SPI@SPX,20181127,2663.75,2682.17,8.72,0.33
