code,date,open,close,diff,rate
DJI@DJI,20170308,20940.44,20855.73,-69.03,-0.33
DJI@DJI,20170307,20934.89,20924.76,-29.58,-0.14
DJI@DJI,20170306,20955.71,20954.34,-51.37,-0.24
DJI@DJI,20170303,21008.75,21005.71,2.74,0.01
DJI@DJI,20170302,21128.91,21002.97,-112.58,-0.53
DJI@DJI,20170301,20957.29,21115.55,303.31,1.46
DJI@DJI,20170228,20833.88,20812.24,-25.2,-0.12
DJI@DJI,20170227,20808.71,20837.44,15.68,0.08
DJI@DJI,20170223,20817.21,20810.32,34.72,0.17
DJI@DJI,20170222,20715.41,20775.6,32.6,0.16
DJI@DJI,20170221,20663.43,20743.0,118.95,0.58
DJI@DJI,20170217,20564.13,20624.05,4.28,0.02
DJI@DJI,20170216,20627.31,20619.77,7.91,0.04
DJI@DJI,20170215,20504.27,20611.86,107.45,0.52
DJI@DJI,20170214,20374.22,20504.41,92.25,0.45
DJI@DJI,20170213,20338.54,20412.16,142.79,0.7
DJI@DJI,20170210,20211.23,20269.37,96.97,0.48
DJI@DJI,20170208,20049.29,20054.34,-35.95,-0.18
DJI@DJI,20170207,20107.62,20090.29,37.87,0.19
DJI@DJI,20170206,20025.61,20052.42,-19.04,-0.09
DJI@DJI,20170203,19964.21,20071.46,186.55,0.94
DJI@DJI,20170202,19858.34,19884.91,-6.03,-0.03
DJI@DJI,20170201,19923.81,19890.94,26.85,0.14
DJI@DJI,20170131,19913.16,19864.09,-107.04,-0.54
DJI@DJI,20170130,20028.62,19971.13,-122.65,-0.61
DJI@DJI,20170127,20103.36,20093.78,-7.13,-0.04
DJI@DJI,20170125,19994.48,20068.51,155.8,0.78
DJI@DJI,20170124,19794.68,19912.71,112.86,0.57
DJI@DJI,20170123,19794.79,19799.85,-27.4,-0.14
DJI@DJI,20170120,19795.06,19827.25,94.85,0.48
DJI@DJI,20170119,19813.55,19732.4,-72.32,-0.37
DJI@DJI,20170118,19822.73,19804.72,-22.05,-0.11
DJI@DJI,20170117,19848.82,19826.77,-58.96,-0.3
DJI@DJI,20170113,19912.54,19885.73,-5.27,-0.03
DJI@DJI,20170112,19926.21,19891.0,-63.28,-0.32
DJI@DJI,20170110,19876.35,19855.53,-31.85,-0.16
DJI@DJI,20170109,19931.41,19887.38,-76.42,-0.38
DJI@DJI,20170106,19906.96,19963.8,64.51,0.32
DJI@DJI,20170105,19924.56,19899.29,-42.87,-0.21
DJI@DJI,20170104,19890.94,19942.16,60.4,0.3
DJI@DJI,20170103,19872.86,19881.76,119.16,0.6
DJI@DJI,20161230,19833.17,19762.6,-57.18,-0.29
DJI@DJI,20161229,19835.46,19819.78,-13.9,-0.07
DJI@DJI,20161228,19964.31,19833.68,-111.36,-0.56
DJI@DJI,20161223,19908.61,19933.81,14.93,0.07
DJI@DJI,20161222,19922.68,19918.88,-23.08,-0.12
DJI@DJI,20161221,19968.97,19941.96,-32.66,-0.16
DJI@DJI,20161220,19920.59,19974.62,91.56,0.46
DJI@DJI,20161219,19836.66,19883.06,39.65,0.2
DJI@DJI,20161216,19909.01,19843.41,-8.83,-0.04
DJI@DJI,20161215,19811.5,19852.24,59.71,0.3
DJI@DJI,20161214,19876.13,19792.53,-118.68,-0.6
DJI@DJI,20161213,19852.21,19911.21,114.78,0.58
DJI@DJI,20161209,19631.35,19756.85,142.04,0.72
DJI@DJI,20161208,19559.94,19614.81,65.19,0.33
DJI@DJI,20161207,19241.99,19549.62,297.84,1.55
DJI@DJI,20161206,19219.91,19251.78,35.54,0.18
DJI@DJI,20161205,19244.35,19216.24,45.82,0.24
DJI@DJI,20161202,19161.25,19170.42,-21.51,-0.11
DJI@DJI,20161201,19149.2,19191.93,68.35,0.36
DJI@DJI,20161130,19135.64,19123.58,1.98,0.01
DJI@DJI,20161129,19064.07,19121.6,23.7,0.12
DJI@DJI,20161125,19093.72,19152.14,68.96,0.36
DJI@DJI,20161123,19015.52,19083.18,59.31,0.31
DJI@DJI,20161122,18970.39,19023.87,67.18,0.35
DJI@DJI,20161121,18898.68,18956.69,88.76,0.47
DJI@DJI,20161118,18905.33,18867.93,-35.89,-0.19
DJI@DJI,20161117,18866.22,18903.82,35.68,0.19
DJI@DJI,20161116,18909.85,18868.14,-54.92,-0.29
DJI@DJI,20161115,18858.21,18923.06,54.37,0.29
DJI@DJI,20161114,18876.77,18868.69,21.03,0.11
DJI@DJI,20161110,18603.14,18807.88,218.19,1.17
DJI@DJI,20161109,18317.26,18589.69,256.95,1.4
DJI@DJI,20161108,18251.38,18332.74,73.14,0.4
DJI@DJI,20161107,17994.64,18259.6,371.32,2.08
DJI@DJI,20161104,17928.35,17888.28,-42.39,-0.24
DJI@DJI,20161103,17978.75,17930.67,-28.97,-0.16
DJI@DJI,20161102,18017.72,17959.64,-77.46,-0.43
DJI@DJI,20161101,18158.24,18037.1,-105.32,-0.58
DJI@DJI,20161031,18176.6,18142.42,-18.77,-0.1
DJI@DJI,20161027,18234.81,18169.68,-29.65,-0.16
DJI@DJI,20161026,18103.8,18199.33,30.06,0.17
DJI@DJI,20161025,18206.52,18169.27,-53.76,-0.3
DJI@DJI,20161024,18197.14,18223.03,77.32,0.43
DJI@DJI,20161021,18152.63,18145.71,-16.64,-0.09
DJI@DJI,20161020,18161.87,18162.35,-40.27,-0.22
DJI@DJI,20161019,18178.21,18202.62,40.68,0.22
DJI@DJI,20161018,18145.06,18161.94,75.54,0.42
DJI@DJI,20161017,18135.85,18086.4,-51.98,-0.29
DJI@DJI,20161013,18088.32,18098.94,-45.26,-0.25
DJI@DJI,20161012,18132.63,18144.2,15.54,0.09
DJI@DJI,20161011,18308.43,18128.66,-200.38,-1.09
DJI@DJI,20161010,18282.95,18329.04,88.55,0.49
DJI@DJI,20161007,18295.35,18240.49,-28.01,-0.15
DJI@DJI,20161006,18280.42,18268.5,-12.53,-0.07
DJI@DJI,20161005,18205.5,18281.03,112.58,0.62
