code,date,open,close,diff,rate
SPI@SPX,20140710,1966.67,1964.68,-8.15,-0.41
SPI@SPX,20140709,1965.1,1972.83,9.12,0.46
SPI@SPX,20140708,1976.39,1963.71,-13.94,-0.7
SPI@SPX,20140707,1984.22,1977.65,-7.79,-0.39
SPI@SPX,20140703,1975.88,1985.44,10.82,0.55
SPI@SPX,20140702,1973.06,1974.62,1.3,0.07
SPI@SPX,20140701,1962.29,1973.32,13.09,0.67
SPI@SPX,20140630,1960.79,1960.23,-0.73,-0.04
SPI@SPX,20140627,1956.56,1960.96,3.74,0.19
SPI@SPX,20140626,1959.89,1957.22,-2.31,-0.12
SPI@SPX,20140625,1949.27,1959.53,9.55,0.49
SPI@SPX,20140624,1961.97,1949.98,-12.63,-0.64
SPI@SPX,20140623,1962.92,1962.61,-0.26,-0.01
SPI@SPX,20140620,1960.45,1962.87,3.39,0.17
SPI@SPX,20140619,1957.5,1959.48,2.5,0.13
SPI@SPX,20140618,1942.73,1956.98,14.99,0.77
SPI@SPX,20140617,1937.15,1941.99,4.21,0.22
SPI@SPX,20140616,1934.84,1937.78,1.62,0.08
SPI@SPX,20140613,1930.8,1936.16,6.05,0.31
SPI@SPX,20140612,1943.35,1930.11,-13.78,-0.71
SPI@SPX,20140611,1949.37,1943.89,-6.9,-0.35
SPI@SPX,20140610,1950.34,1950.79,-0.48,-0.02
SPI@SPX,20140609,1948.97,1951.27,1.83,0.09
SPI@SPX,20140606,1942.41,1949.44,8.98,0.46
SPI@SPX,20140605,1928.52,1940.46,12.58,0.65
SPI@SPX,20140604,1923.06,1927.88,3.64,0.19
SPI@SPX,20140603,1923.07,1924.24,-0.73,-0.04
SPI@SPX,20140602,1923.87,1924.97,1.4,0.07
SPI@SPX,20140530,1920.33,1923.57,3.54,0.18
SPI@SPX,20140529,1910.6,1920.03,10.25,0.54
SPI@SPX,20140528,1911.77,1909.78,-2.13,-0.11
SPI@SPX,20140527,1902.01,1911.91,11.38,0.6
SPI@SPX,20140523,1893.32,1900.53,8.04,0.42
SPI@SPX,20140522,1888.19,1892.49,4.46,0.24
SPI@SPX,20140521,1873.34,1888.03,15.2,0.81
SPI@SPX,20140520,1884.88,1872.83,-12.25,-0.65
SPI@SPX,20140519,1876.66,1885.08,7.22,0.38
SPI@SPX,20140516,1871.19,1877.86,7.01,0.37
SPI@SPX,20140515,1888.16,1870.85,-17.68,-0.94
SPI@SPX,20140514,1897.13,1888.53,-8.92,-0.47
SPI@SPX,20140513,1896.75,1897.45,0.8,0.04
SPI@SPX,20140512,1880.03,1896.65,18.17,0.97
SPI@SPX,20140509,1875.27,1878.48,2.85,0.15
SPI@SPX,20140508,1877.39,1875.63,-2.58,-0.14
SPI@SPX,20140507,1868.53,1878.21,10.49,0.56
SPI@SPX,20140506,1883.69,1867.72,-16.94,-0.9
SPI@SPX,20140505,1879.45,1884.66,3.52,0.19
SPI@SPX,20140502,1885.3,1881.14,-2.54,-0.13
SPI@SPX,20140501,1884.39,1883.68,-0.27,-0.01
SPI@SPX,20140430,1877.1,1883.95,5.62,0.3
SPI@SPX,20140429,1870.78,1878.33,8.9,0.48
SPI@SPX,20140428,1865.0,1869.43,6.03,0.32
SPI@SPX,20140425,1877.72,1863.4,-15.21,-0.81
SPI@SPX,20140424,1881.97,1878.61,3.22,0.17
SPI@SPX,20140423,1879.32,1875.39,-4.16,-0.22
SPI@SPX,20140422,1872.57,1879.55,7.66,0.41
SPI@SPX,20140421,1865.79,1871.89,7.04,0.38
SPI@SPX,20140417,1861.73,1864.85,2.54,0.14
SPI@SPX,20140416,1846.01,1862.31,19.33,1.05
SPI@SPX,20140415,1831.45,1842.98,12.37,0.68
SPI@SPX,20140414,1818.18,1830.61,14.92,0.82
SPI@SPX,20140411,1830.65,1815.69,-17.39,-0.95
SPI@SPX,20140410,1872.28,1833.08,-39.1,-2.09
SPI@SPX,20140409,1852.64,1872.18,20.22,1.09
SPI@SPX,20140408,1845.48,1851.96,6.92,0.38
SPI@SPX,20140407,1863.92,1845.04,-20.05,-1.08
SPI@SPX,20140404,1890.25,1865.09,-23.68,-1.25
SPI@SPX,20140403,1891.43,1888.77,-2.13,-0.11
SPI@SPX,20140402,1886.61,1890.9,5.38,0.29
SPI@SPX,20140401,1873.96,1885.52,13.18,0.7
SPI@SPX,20140331,1859.16,1872.34,14.72,0.79
SPI@SPX,20140328,1850.07,1857.62,8.58,0.46
SPI@SPX,20140327,1852.11,1849.04,-3.52,-0.19
SPI@SPX,20140326,1867.09,1852.56,-13.06,-0.7
SPI@SPX,20140325,1859.48,1865.62,8.18,0.44
SPI@SPX,20140324,1867.67,1857.44,-9.08,-0.49
SPI@SPX,20140321,1874.53,1866.52,-5.49,-0.29
SPI@SPX,20140320,1860.09,1872.01,11.24,0.6
SPI@SPX,20140319,1872.25,1860.77,-11.48,-0.61
SPI@SPX,20140318,1858.92,1872.25,13.42,0.72
SPI@SPX,20140317,1842.81,1858.83,17.7,0.96
SPI@SPX,20140314,1845.07,1841.13,-5.21,-0.28
SPI@SPX,20140313,1869.06,1846.34,-21.86,-1.17
SPI@SPX,20140312,1866.15,1868.2,0.57,0.03
SPI@SPX,20140311,1878.26,1867.63,-9.54,-0.51
SPI@SPX,20140310,1877.86,1877.17,-0.87,-0.05
SPI@SPX,20140307,1878.52,1878.04,1.01,0.05
SPI@SPX,20140306,1874.18,1877.03,3.22,0.17
SPI@SPX,20140305,1874.05,1873.81,-0.1,-0.01
